OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085135,"BAIRD CREEK AT PREBLE, WI",Stream,NA,04030204,23.9,sq mi,NA,NA,44.5077706,-87.9676024,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,009,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040851385,"FOX RIVER AT OIL TANK DEPOT AT GREEN BAY, WI",Stream,NA,04030204,6330,sq mi,NA,NA,44.5286111,-88.01,24000,1,seconds,Interpolated from MAP.,NAD83,585,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085139,"FOX RIVER AT MOUTH AT GREEN BAY, WI",Stream,NA,04030204,6330,sq mi,NA,NA,44.53915916,-88.0057984,24000,1,seconds,Interpolated from MAP.,NAD83,577,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,009,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085147,"RED RIVER NEAR DYCKESVILLE, WI",Stream,NA,04030102,13.7,sq mi,NA,NA,44.6677719,-87.7434305,62500,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085160,"FISH CREEK AT FISH CREEK, WI",Stream,NA,04030102,11.3,sq mi,NA,NA,45.12610077,-87.2381643,24000,1,seconds,Interpolated from MAP.,NAD83,590,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085161,"MINK RIVER NEAR ELLISON BAY, WI",Stream,NA,04030102,6.28,sq mi,NA,NA,45.2413771,-87.0459474,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085163,"HEINS CREEK NEAR BAILEYS HARBOR, WI",Stream,NA,04030102,4.48,sq mi,NA,NA,45.0691593,-87.1687182,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085170,"HIBBARD CREEK AT JACKSONPORT, WI",Stream,NA,04030102,16.4,sq mi,NA,NA,44.98777315,-87.1753819,62500,1,seconds,Interpolated from MAP.,NAD83,600,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085171,"LOGAN CREEK NEAR JACKSONPORT, WI",Stream,NA,04030102,14.7,sq mi,NA,NA,44.9574957,-87.2178804,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085175,"LILLY BAY CREEK NEAR STURGEON BAY, WI",Stream,NA,04030102,21.5,sq mi,NA,NA,44.84972036,-87.2675981,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085178,"BEAR CREEK NEAR STURGEON BAY, WI",Stream,NA,04030102,4.5,sq mi,NA,NA,44.7038889,-87.3542592,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085186,"AHNAPEE RIVER AT FORESTVILLE, WI",Stream,NA,04030102,32,sq mi,NA,NA,44.6899985,-87.4873144,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,029,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085188,"RIO CREEK AT PHEASANT ROAD NEAR RIO CREEK, WI",Stream,NA,04030102,21.55,sq mi,NA,NA,44.60333167,-87.527034,24000,1,seconds,Interpolated from MAP.,NAD83,660,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040851932,"KEWAUNEE RIVER TRIB @ LOWELL ROAD NR LUXEMBURG, WI",Stream,NA,04030102,14.18,sq mi,NA,NA,44.592495,-87.7134276,24000,1,seconds,Interpolated from MAP.,NAD83,670,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085197,"CASCO CREEK NEAR CASCO, WI",Stream,NA,04030102,15,sq mi,NA,NA,44.54527445,-87.6348128,62500,1,seconds,Interpolated from MAP.,NAD83,720,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040851987,"LITTLE SCARBORO CREEK NEAR LUXEMBURG, WI",Stream,NA,04030102,0.86,sq mi,NA,NA,44.51360805,-87.6281449,62500,1,seconds,Interpolated from MAP.,NAD83,660,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085200,"KEWAUNEE RIVER NEAR KEWAUNEE, WI",Stream,NA,04030102,127,sq mi,NA,NA,44.45833125,-87.5564746,62500,1,seconds,Interpolated from MAP.,NAD83,579.57,feet,0.01,feet,Level or other surveyed method.,NAVD88,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085233,"KROK CREEK NEAR ELLISVILLE, WI",Stream,NA,04030101,8.8,sq mi,NA,NA,44.44277439,-87.6295321,62500,1,seconds,Interpolated from MAP.,NAD83,700,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040852508,"TISCH MILLS CREEK AT TISCH MILLS, WI",Stream,NA,04030101,11.8,sq mi,NA,NA,44.32753889,-87.63675,62500,1,seconds,Interpolated from MAP.,NAD83,650,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085270,"JAMBO CREEK AT JAMBO CREEK ROAD NEAR MISHICOT, WI",Stream,NA,04030101,18.85,sq mi,NA,NA,44.2619395,-87.6811967,24000,1,seconds,Interpolated from MAP.,NAD83,620,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085279,"EAST TWIN R AT COUNTY TRUNK B AT MISHICOT, WI",Stream,NA,04030101,109,sq mi,NA,NA,44.2391619,-87.6456396,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085281,"EAST TWIN RIVER AT MISHICOT, WI",Stream,NA,04030101,110,sq mi,NA,NA,44.23777309,-87.6364725,62500,1,seconds,Interpolated from MAP.,NAD83,584.72,feet,0.01,feet,Level or other surveyed method.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040853145,"BLACK CREEK AT CURRAN ROAD NEAR DENMARK, WI",Stream,NA,04030101,21.67,sq mi,NA,NA,44.33721687,-87.7453672,24000,1,seconds,Interpolated from MAP.,NAD83,720,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,061,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085322,"DEVILS RIVER AT ROSENCRANS ROAD NEAR MARIBEL, WI",Stream,NA,04030101,29.52,sq mi,NA,NA,44.3091606,-87.8267588,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085330,"WEST TWIN RIVER NEAR FRANCIS CREEK, WI",Stream,NA,04030101,150,sq mi,NA,NA,44.2149949,-87.6806408,24000,1,seconds,Interpolated from MAP.,NAD83,600,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085391,"SB MANITOWOC R US HAYTON MILL PND NEAR CHILTON, WI",Stream,NA,04030101,NA,NA,NA,NA,44.03054716,-88.134822,24000,5,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040853926,"PINE CREEK AT MEGGERS ROAD NEAR NEW HOLSTEIN, WI",Stream,NA,04030101,NA,NA,NA,NA,43.97165907,-88.065097,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040853936,"PINE CREEK AT QUARRY ROAD AT HAYTON, WI",Stream,NA,04030101,NA,NA,NA,NA,44.00832525,-88.1114877,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085395,"SOUTH BRANCH MANITOWOC RIVER AT HAYTON, WI",Stream,NA,04030101,109,sq mi,NA,NA,44.02471398,-88.1181548,24000,1,seconds,Interpolated from MAP.,NAD83,808,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,015,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085411,"MANITOWOC RIVER NEAR VALDERS, WI",Stream,NA,04030101,383,sq mi,NA,NA,44.0752708,-87.92509319,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085412,"MANITOWOC RIVER AT CLARK MILLS, WI",Stream,NA,04030101,399,sq mi,NA,NA,44.09332675,-87.8631466,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085424,"BRANCH RIVER AT BRANCH, WI",Stream,NA,04030101,103,sq mi,NA,NA,44.14471637,-87.7636989,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085425,"BRANCH RIVER NEAR BRANCH, WI",Stream,NA,04030101,106,sq mi,NA,NA,44.1347163,-87.7653656,NA,5,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085427,"MANITOWOC RIVER AT MANITOWOC, WI",Stream,NA,04030101,526,sq mi,NA,NA,44.10616667,-87.7160278,24000,1,seconds,Interpolated from MAP.,NAD83,590.1,feet,0.01,feet,Level or other surveyed method.,NAVD88,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040854395,"POINT CREEK AT UCKER POINT ROAD NEAR NEWTON, WI",Stream,NA,04030101,17.73,sq mi,NA,NA,43.9649942,-87.7261969,24000,1,seconds,Interpolated from MAP.,NAD83,600,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085455,"MEEME RIVER AT WASHINGTON ROAD NEAR CLEVELAND, WI",Stream,NA,04030101,19,sq mi,NA,NA,43.91360505,-87.8086995,24000,1,seconds,Interpolated from MAP.,NAD83,730,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085463,"PIGEON RIVER AT EVERGREEN PARK AT SHEBOYGAN, WI",Stream,NA,04030101,NA,NA,NA,NA,43.77860575,-87.7489753,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085520,"SHEBOYGAN RIVER NEAR MILLHOME, WI",Stream,NA,04030101,177,sq mi,NA,NA,43.8949934,-87.9625935,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,071,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040857005,"OTTER CREEK AT WILLOW ROAD NEAR PLYMOUTH, WI",Stream,NA,04030101,9.5,sq mi,NA,NA,43.78888889,-87.92138889,24000,1,seconds,Interpolated from MAP.,NAD83,755,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085760,"MULLET RIVER NEAR PLYMOUTH, WI",Stream,NA,04030101,45.4,sq mi,NA,NA,43.78916065,-88.0042613,24000,1,seconds,Interpolated from MAP.,NAD83,900,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085813,"ONION RIVER AT HINGHAM, WI",Stream,NA,04030101,37.2,sq mi,NA,NA,43.63832977,-87.898424,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04085845,"ONION RIVER NEAR SHEBOYGAN FALLS, WI",Stream,NA,04030101,94.1,sq mi,NA,NA,43.6966622,-87.820922,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086000,"SHEBOYGAN RIVER AT SHEBOYGAN, WI",Stream,NA,04030101,418,sq mi,NA,NA,43.74138889,-87.7521111,24000,0.5,seconds,Interpolated from MAP.,NAD83,580.41,feet,0.01,feet,Level or other surveyed method.,NAVD88,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040860041,"SHEBOYGAN RIVER AT MOUTH AT SHEBOYGAN, WI",Stream,NA,04030101,427,sq mi,NA,NA,43.74877778,-87.7034722,24000,1,seconds,Interpolated from Digital MAP.,NAD83,581,feet,4,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086104,"MILWAUKEE RIVER AT CT HWY Y AT CAMPBELLSPORT, WI",Stream,NA,04040003,53.07,sq mi,NA,NA,43.59443958,-88.270376,62500,1,seconds,Interpolated from MAP.,NAD83,960,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086110,"WEST BRANCH MILWAUKEE RIVER AT CTH F NEAR BYRON,WI",Stream,NA,04040003,2.1,sq mi,NA,NA,43.66027778,-88.41638889,24000,1,seconds,Interpolated from MAP.,NAD83,1034,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086120,"WEST BRANCH MILWAUKEE RIVER @ CTH K NEAR LOMIRA,WI",Stream,NA,04040003,11.7,sq mi,NA,NA,43.62444444,-88.4008333,24000,1,seconds,Interpolated from MAP.,NAD83,1014,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086139,"WEST BRANCH MILWAUKEE RIVER NEAR KEWASKUM, WI",Stream,NA,04040003,56.6,sq mi,NA,NA,43.54444444,-88.2455556,24000,1,seconds,Interpolated from MAP.,NAD83,950,feet,10,feet,Interpolated from topographic map.,NAVD88,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086149,"MILWAUKEE RIVER ABOVE DAM AT KEWASKUM, WI",Stream,NA,04040003,138,sq mi,NA,NA,43.527219,-88.2223184,24000,1,seconds,Interpolated from MAP.,NAD83,940,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086156,"WATERCRESS CREEK NEAR DUNDEE, WI",Stream,NA,04040003,12,sq mi,NA,NA,43.7174939,-88.1317638,62500,1,seconds,Interpolated from MAP.,NAD83,1019,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086175,"PARNELL CREEK NEAR DUNDEE, WI",Stream,NA,04040003,9.35,sq mi,NA,NA,43.64777275,-88.1600968,24000,1,seconds,Interpolated from MAP.,NAD83,1005,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086198,"EAST BRANCH MILWAUKEE RIVER NEAR NEW FANE, WI",Stream,NA,04040003,53.3,sq mi,NA,NA,43.5649963,-88.1845405,62500,1,seconds,Interpolated from MAP.,NAD83,963,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086200,"EAST BRANCH MILWAUKEE RIVER AT NEW FANE, WI",Stream,NA,04040003,54.1,sq mi,NA,NA,43.55027436,-88.1884293,24000,1,seconds,Interpolated from MAP.,NAD83,935,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,039,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086265,"MILWAUKEE RIVER @ CNTY TRNK HGHWAY M NR NEWBURG,WI",Stream,NA,04040003,260,sq mi,NA,NA,43.4250004,-88.0809261,24000,1,seconds,Interpolated from MAP.,NAD83,850,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086277,"NICHOLS CREEK NEAR CASCADE, WI",Stream,NA,04040003,4.63,sq mi,NA,NA,43.68055089,-88.0200942,62500,1,seconds,Interpolated from MAP.,NAD83,908,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086284,"NORTH BRANCH MILWAUKEE RIVER TRIB NEAR CASCADE, WI",Stream,NA,04040003,8.22,sq mi,NA,NA,43.6433294,-88.0003713,62500,1,seconds,Interpolated from MAP.,NAD83,845,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086289,"LAKE ELLEN OUTLET NEAR CASCADE, WI",Stream,NA,04040003,1.83,sq mi,NA,NA,43.64249597,-88.0234273,62500,1,seconds,Interpolated from MAP.,NAD83,840,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086290,"NORTH BR MILWAUKEE RIVER AT CTH W NEAR CASCADE, WI",Stream,NA,04040003,22.5,sq mi,NA,NA,43.6308294,-88.0359274,62500,1,seconds,Interpolated from MAP.,NAD83,840,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086292,"CHAMBERS CREEK NEAR CASCADE, WI",Stream,NA,04040003,2.89,sq mi,NA,NA,43.63082939,-88.041483,62500,1,seconds,Interpolated from MAP.,NAD83,895,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086296,"MELIUS CREEK NEAR CASCADE, WI",Stream,NA,04040003,4.02,sq mi,NA,NA,43.61999619,-88.0500943,62500,1,seconds,Interpolated from MAP.,NAD83,850,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086297,"NORTH BRANCH MILWAUKEE RIVER NEAR BATAVIA, WI",Stream,NA,04040003,25.4,sq mi,NA,NA,43.61888517,-88.0381496,62500,1,seconds,Interpolated from MAP.,NAD83,820,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086301,"GOOSEVILLE CREEK NEAR BATAVIA, WI",Stream,NA,04040003,3.56,sq mi,NA,NA,43.5972191,-88.0012042,62500,1,seconds,Interpolated from MAP.,NAD83,850,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086307,"BATAVIA CREEK NEAR BATAVIA, WI",Stream,NA,04040003,7.93,sq mi,NA,NA,43.5724971,-88.0373158,62500,1,seconds,Interpolated from MAP.,NAD83,815,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040863075,"NORTH BRANCH MILWAUKEE RIVER NEAR RANDOM LAKE, WI",Stream,NA,04040003,51.4,sq mi,NA,NA,43.5569417,-88.0528715,24000,1,seconds,Interpolated from MAP.,NAD83,800,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,117,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-040863315,"STONEY CREEK AT BOLTONVILLE, WI",Stream,NA,04040003,NA,NA,NA,NA,43.5179422,-88.0883994,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,805,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086340,"NORTH BRANCH MILWAUKEE RIVER NEAR FILLMORE, WI",Stream,NA,04040003,148,sq mi,NA,NA,43.4827765,-88.0609264,24000,1,seconds,Interpolated from MAP.,NAD83,795,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086360,"MILWAUKEE RIVER AT WAUBEKA, WI",Stream,NA,04040003,432,sq mi,NA,NA,43.4727772,-87.989814,24000,1,seconds,Interpolated from MAP.,NAD83,770,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086416,"MILWAUKEE RIVER @ CNTY TRNK HWY T AT GRAFTON, WI",Stream,NA,04040003,NA,NA,NA,NA,43.29500508,-87.9434222,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086418,"GILBERT LAKE TRIBUTARY NEAR WEST BEND, WI",Stream,NA,04040003,NA,NA,NA,NA,43.42027778,-88.255,24000,1,seconds,Interpolated from MAP.,NAD83,1032,feet,5,feet,Interpolated from topographic map.,NAVD88,US,55,131,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086500,"CEDAR CREEK NEAR CEDARBURG, WI",Stream,NA,04040003,120,sq mi,NA,NA,43.32305556,-87.9786111,24000,1,seconds,Interpolated from MAP.,NAD83,795.15,feet,0.01,feet,Level or other surveyed method.,NAVD88,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086525,"CEDAR CREEK AT COLUMBIA ROAD AT CEDARBURG, WI",Stream,NA,04040003,NA,NA,NA,NA,43.29722706,-87.9862009,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-04086528,"CEDAR CREEK AT HIGHLAND ROAD AT CEDARBURG, WI",Stream,NA,04040003,123,sq mi,NA,NA,43.30028257,-87.9753674,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,55,089,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
